id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
1252,E&I,PaymentWorks,PAYMENTWORKS,EI00042,Supplier Information Management Solution,Supplier Information Management Solution,,,LPA,2020-11-01,2025-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1253,E&I,PHC Corporation,PHC,CNR01422,"Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance","Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance",,,Competitive,2017-02-01,2027-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1254,E&I,Pinnacle Promotions,PINNACLE PROMOTIONS,CR001392,Promotional Items,Promotional Items,,,Competitive,2025-06-01,2030-05-14,United States,,https://www.eandi.org/contract-navigator,,active
1255,E&I,Pitney Bowes – Shipping & Mailing,PITNEY BOWES – SHIPPING & MAILING,CNR01392,"Postage Meters, Related Mailing Equipment, Software, Services Accessories and Supplies","Postage Meters, Related Mailing Equipment, Software, Services Accessories and Supplies",,,Competitive,2016-05-01,2026-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1256,E&I,PKA Technologies,PKA TECHNOLOGIES,EI00463,On-Premise Data Storage Solutions and Services,On-Premise Data Storage Solutions and Services,,,Competitive,2024-05-01,2029-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1257,E&I,Pondurance,PONDURANCE,EI00460,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,,,Competitive,2024-03-01,2029-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1258,E&I,Presidio,PRESIDIO,EI00461,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,,,Competitive,2024-11-01,2029-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1259,E&I,"Prestwick DBA Max-R, Prestwick Golf, Prestwick Limited, Sister Bay","PRESTWICK DBA MAX-R, PRESTWICK GOLF, PRESTWICK , SISTER BAY",EI00363,"Sustainable, Customizable Indoor & Outdoor Recycling Bins & Other Site Furnishings","Sustainable, Customizable Indoor & Outdoor Recycling Bins & Other Site Furnishings",,,Competitive,2023-09-01,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1260,E&I,Proctorio,PROCTORIO,CNR01520,Online Proctoring & Anti-Plagiarism Software Solutions & Integration Services,Online Proctoring & Anti-Plagiarism Software Solutions & Integration Services,,,Competitive,2020-09-01,2027-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1261,E&I,Prudential Overall Supply,PRUDENTIAL OVERALL SUPPLY,EI00328,"Uniforms, Uniform Services, & Other Products & Services","Uniforms, Uniform Services, & Other Products & Services",,,Competitive,2023-09-01,2028-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1262,E&I,Quest Diagnostics,QUEST DIAGNOSTICS,EI00439,"Drug Testing, Health Screening & Lab Services","Drug Testing, Health Screening & Lab Services",,,Competitive,2024-09-01,2029-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1263,E&I,"Ralph G, Moore","RALPH G, MOORE",EI00337,Supplier Diversity Assessment Consulting,Supplier Diversity Assessment Consulting,,,Competitive,2023-09-01,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1264,E&I,RCM Health Care,RCM HEALTH CARE,EI00343,Mental Telehealth Services,Mental Telehealth Services,,,Competitive,2023-09-01,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1265,E&I,Recycle Away,RECYCLE AWAY,EI00364,"Sustainable, Customizable Indoor & Outdoor Recycling Bins & Other Site Furnishings","Sustainable, Customizable Indoor & Outdoor Recycling Bins & Other Site Furnishings",,,Competitive,2023-09-01,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1266,E&I,Rehmann,REHMANN,CR001413,EI00357~2024RFP-Financial Consulting,EI00357~2024RFP-Financial Consulting,,,Competitive,2025-06-15,2030-06-14,United States,,https://www.eandi.org/contract-navigator,,active
1267,E&I,"Remi Holdings, LLC","REMI HOLDINGS,",EI00296,Equipment Maintenance Management Program,Equipment Maintenance Management Program,,,Competitive,2023-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1268,E&I,SAP Concur,SAP CONCUR,EI00258,Travel Expense Management Solution,Travel Expense Management Solution,,,Competitive,2023-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1269,E&I,Sauder Education,SAUDER EDUCATION,CNR01451,"Renewable, Sustainable Furniture","Renewable, Sustainable Furniture",,,Competitive,2017-12-01,2027-11-30,United States,,https://www.eandi.org/contract-navigator,,active
1270,E&I,Schindler Elevator Corporation,SCHINDLER ELEVATOR,CNR01436,"Elevator, Escalator, and Moving Walkway New Installation, Upgrades, Maintenance and Services","Elevator, Escalator, and Moving Walkway New Installation, Upgrades, Maintenance and Services",,,Competitive,2017-07-01,2027-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1271,E&I,School Outfitters,SCHOOL OUTFITTERS,CR001389,"Library Furnishings, Installation and Related Services","Library Furnishings, Installation and Related Services",,,Competitive,2025-03-01,2030-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1272,E&I,Scrubin Uniforms by Standard Textile,SCRUBIN UNIFORMS BY STANDARD TEXTILE,EI00329,"Uniforms, Uniform Services, and Other Products and Services","Uniforms, Uniform Services, and Other Products and Services",,,Competitive,2023-09-01,2028-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1273,E&I,Securitas Technology,SECURITAS TECHNOLOGY,EI00469,"Alarm Systems, Hardware, Services, Monitoring & Access Controls","Alarm Systems, Hardware, Services, Monitoring & Access Controls",,,Competitive,2024-12-01,2029-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1274,E&I,Sedia Systems,SEDIA SYSTEMS,EI00137,Fixed Seating and Telescopic Platforms,Fixed Seating and Telescopic Platforms,,,Competitive,2021-10-01,2026-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1275,E&I,Segal Company,SEGAL,CR001340,HR Benefits/Retirement Consulting,HR Benefits/Retirement Consulting,,,Competitive,2025-03-01,2030-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1276,E&I,Sherwin-Williams,SHERWIN-WILLIAMS,CNR01400,"Paint, Stain, Coatings, Painting Equipment, Supplies and Services","Paint, Stain, Coatings, Painting Equipment, Supplies and Services",,,Competitive,2016-08-01,2026-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1277,E&I,SHI,SHI,EI00464,On-Premise Data Storage Solutions and Services,On-Premise Data Storage Solutions and Services,,,Competitive,2024-04-01,2029-03-31,United States,,https://www.eandi.org/contract-navigator,,active
1278,E&I,Short’s Travel Management,SHORT’S TRAVEL MANAGEMENT,EI00373,Travel Management Services,Travel Management Services,,,Competitive,2023-10-01,2028-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1279,E&I,Shred-it (a Stericycle Solution),SHRED-IT (A STERICYCLE SOLUTION),EI00407,Document Management,Document Management,,,Competitive,2024-03-01,2029-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1280,E&I,Sirva Worldwide,SIRVA WORLDWIDE,CNR01504,Commercial and Residential Relocation Management Services Storage and Logistic Services,Commercial and Residential Relocation Management Services Storage and Logistic Services,,,Competitive,2020-05-01,2027-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1281,E&I,"Slalom, INC | General Consulting Services","SLALOM, | GENERAL CONSULTING SERVICES",EI00175,General Consulting Services,General Consulting Services,,,Competitive,2022-03-01,2027-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1282,E&I,Smile Promotions,SMILE PROMOTIONS,CR001394,Promotional Items,Promotional Items,,,Competitive,2025-05-15,2030-05-14,United States,,https://www.eandi.org/contract-navigator,,active
1283,E&I,Smith System Manufacturing Company,SMITH SYSTEM MANUFACTURING,CNR01478,"Premium Office Furniture, Balance of the Line Products, and Related Services","Premium Office Furniture, Balance of the Line Products, and Related Services",,,Competitive,2018-11-01,2027-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1284,E&I,Sodexo,SODEXO,CR001236,"Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies","Food Distribution, Managed Dining Services, Vending, Commercial Kitchen Equipment, Smallwares and Supplies",,,Competitive,2024-08-01,2029-07-31,United States,,https://www.eandi.org/contract-navigator,,active
1285,E&I,Southwest Contract,SOUTHWEST CONTRACT,EI00350,Residence Life/Student Apartment Furnishings with Removal/Installation and Related Services,Residence Life/Student Apartment Furnishings with Removal/Installation and Related Services,,,Competitive,2023-09-01,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1286,E&I,SpearMC Consulting,SPEARMC CONSULTING,EI00215,ERP Implementation Services,ERP Implementation Services,,,Competitive,2022-10-01,2027-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1287,E&I,Specialty Underwriters,SPECIALTY UNDERWRITERS,EI00298,Equipment Maintenance Management Program,Equipment Maintenance Management Program,,,Competitive,2023-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1288,E&I,SSC-Landscape Maintenance,SSC-LANDSCAPE MAINTENANCE,CR001224,"Operation and Management of Building, Landscape & Janitorial Services","Operation and Management of Building, Landscape & Janitorial Services",,,LPA,2024-05-01,2034-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1289,E&I,Stafford-Smith,STAFFORD-SMITH,EI00254,Commercial Kitchen Equipment with Related Supplies and Services,Commercial Kitchen Equipment with Related Supplies and Services,,,LPA,2023-01-01,2026-08-03,United States,,https://www.eandi.org/contract-navigator,,active
1290,E&I,Standard Textile,STANDARD TEXTILE,EI00151,"Window Treatments, Blinds, Fabric,  and Other Related Products & Services","Window Treatments, Blinds, Fabric,  and Other Related Products & Services",,,Competitive,2022-02-01,2026-11-30,United States,,https://www.eandi.org/contract-navigator,,active
1291,E&I,Staples,STAPLES,CR001309,"Office Products, Supplies, and Solutions","Office Products, Supplies, and Solutions",,,Competitive,2025-02-03,2030-02-02,United States,,https://www.eandi.org/contract-navigator,,active
1292,E&I,Staples Promotional Products,STAPLES PROMOTIONAL PRODUCTS,CNR01398,"Promotional Products, Apparel and Other Related Items","Promotional Products, Apparel and Other Related Items",,,Competitive,2016-05-01,2026-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1293,E&I,Steelcase,STEELCASE,EI00140,Premium Office Furniture,Premium Office Furniture,,,Competitive,2022-02-28,2027-02-27,United States,,https://www.eandi.org/contract-navigator,,active
1294,E&I,Stellic,STELLIC,CR001450,Degree Planning and Student Success System,Degree Planning and Student Success System,,,LPA,2025-05-01,2026-08-13,United States,,https://www.eandi.org/contract-navigator,,active
1295,E&I,STERIS,STERIS,CNR01419,"Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance","Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance",,,Competitive,2017-03-01,2027-02-28,United States,,https://www.eandi.org/contract-navigator,,active
1296,E&I,Strata Information Group (SIG),STRATA INFORMATION GROUP (SIG),CNR01502,IT Professional Services,IT Professional Services,,,LPA,2020-05-01,2027-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1297,E&I,Stuart Dean,STUART DEAN,EI00220,Specialty Restoration and Other Related Prods. & Services,Specialty Restoration and Other Related Prods. & Services,,,Competitive,2022-10-01,2027-09-30,United States,,https://www.eandi.org/contract-navigator,,active
1298,E&I,Sunbelt Rentals,SUNBELT RENTALS,CNR01437,"Equipment Rental, Lease or Purchase and Related Services","Equipment Rental, Lease or Purchase and Related Services",,,Competitive,2017-07-01,2027-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1299,E&I,Supplier.io,SUPPLIER.IO,EI00311,Supplier Diversity Data Enrichment Services,Supplier Diversity Data Enrichment Services,,,Competitive,2023-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1300,E&I,SupplierGATEWAY,SUPPLIERGATEWAY,EI00312,Supplier Diversity Data Enrichment Services,Supplier Diversity Data Enrichment Services,,,Competitive,2023-06-01,2028-05-31,United States,,https://www.eandi.org/contract-navigator,,active
1301,E&I,Sycamore Life Sciences,SYCAMORE LIFE SCIENCES,CR001266,"Animal Health, Veterinary Supplies & Ancillary Services","Animal Health, Veterinary Supplies & Ancillary Services",,,Competitive,2024-11-01,2028-10-31,United States,,https://www.eandi.org/contract-navigator,,active
1302,E&I,Sycamore Life Sciences-Cold Chain Logistics,SYCAMORE LIFE SCIENCES-COLD CHAIN LOGISTICS,CR001326,"Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)","Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)",,,Competitive,2025-03-01,2028-02-29,United States,,https://www.eandi.org/contract-navigator,,active
1303,E&I,Syra Health Corp.,SYRA HEALTH .,EI00344,Mental Telehealth Services,Mental Telehealth Services,,,Competitive,2023-09-01,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1304,E&I,Tarkett USA Inc.,TARKETT USA .,EI00120,Carpet/Flooring,Carpet/Flooring,,,Competitive,2021-07-01,2026-06-30,United States,,https://www.eandi.org/contract-navigator,,active
1305,E&I,Tassel Depot,TASSEL DEPOT,EI00309,Caps and Gowns Regalia,Caps and Gowns Regalia,,,Competitive,2023-06-15,2028-06-14,United States,,https://www.eandi.org/contract-navigator,,active
1306,E&I,The Baker Company,THE BAKER,CNR01421,"Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance","Laboratory Equipment, Instruments, Accessories, Supplies and Maintenance",,,Competitive,2017-02-01,2027-01-31,United States,,https://www.eandi.org/contract-navigator,,active
1307,E&I,The Pittsburgh Paints Company,THE PITTSBURGH PAINTS,CNR01394,"Paint, Stain, Coatings, Painting Equipment, Supplies and Services","Paint, Stain, Coatings, Painting Equipment, Supplies and Services",,,Competitive,2016-05-01,2026-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1308,E&I,The Ward Group,THE WARD GROUP,EI00278,Executive Search & Recruitment Services,Executive Search & Recruitment Services,,,Competitive,2023-05-01,2028-04-30,United States,,https://www.eandi.org/contract-navigator,,active
1309,E&I,TimelyCare,TIMELYCARE,EI00345,Mental Telehealth Services,Mental Telehealth Services,,,Competitive,2023-09-15,2028-08-31,United States,,https://www.eandi.org/contract-navigator,,active
1310,E&I,TNG,TNG,EI00403,Title IX Services,Title IX Services,,,Competitive,2024-04-15,2027-04-14,United States,,https://www.eandi.org/contract-navigator,,active
1311,E&I,Tobin Scientific,TOBIN SCIENTIFIC,CR001325,"Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)","Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)",,,Competitive,2025-03-01,2028-02-29,United States,,https://www.eandi.org/contract-navigator,,active
1312,E&I,Transact Campus,TRANSACT CAMPUS,CR001252,"Campus Commerce, Integrated Payments, & Mobile ID Management","Campus Commerce, Integrated Payments, & Mobile ID Management",,,Competitive,2024-10-01,2029-09-30,United States,,https://www.eandi.org/contract-navigator,,active
