id,source,supplier_name,supplier_normalized,contract_number,title,description,category,eligible_industries,contract_type,start_date,end_date,geographic_coverage,diversity_status,contract_url,supplier_url,status
1175,E&I,Coro,CORO,EI00458,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,IT,,Competitive,2024-04-01,2029-03-31,,,https://www.eandi.org/contract-navigator,,active
1176,E&I,Corpay,CORPAY,CR001428,Accounts Payable Management Automation & Optimization,Accounts Payable Management Automation & Optimization,Consulting,,Competitive,2025-07-01,2030-06-30,,,https://www.eandi.org/contract-navigator,,active
1177,E&I,CXT Incorporated,CXT INCORPORATED,CR001294,Pre-Engineered Buildings and Related Materials and Services,Pre-Engineered Buildings and Related Materials and Services,Facilities,,Competitive,2024-10-01,2029-09-30,,,https://www.eandi.org/contract-navigator,,active
1178,E&I,D. Stafford & Associates,D. STAFFORD & ASSOCIATES,EI00401,Title IX Services,Title IX Services,Professional Services,,Competitive,2023-12-15,2028-12-14,,,https://www.eandi.org/contract-navigator,,active
1179,E&I,D2L Ltd.,D2L .,EI00302,Learning Management Software,Learning Management Software,IT,,Competitive,2023-06-01,2029-05-31,,,https://www.eandi.org/contract-navigator,,active
1180,E&I,Deloitte Consulting,DELOITTE CONSULTING,EI00172,General Consulting Services,General Consulting Services,Consulting,,Competitive,2022-03-01,2027-02-28,,,https://www.eandi.org/contract-navigator,,active
1181,E&I,Deloitte | IT Services,DELOITTE | IT SERVICES,EI00213,ERP Implementation Services,ERP Implementation Services,Professional Services,,Competitive,2023-02-01,2028-01-31,,,https://www.eandi.org/contract-navigator,,active
1182,E&I,Demco Inc.,DEMCO .,EI00241,General Furniture Solutions,General Furniture Solutions,Furniture,,Competitive,2022-10-15,2027-10-14,,,https://www.eandi.org/contract-navigator,,active
1183,E&I,"DialCare,  LLC","DIALCARE,",EI00342,Mental Telehealth Services,Mental Telehealth Services,Medical,,Competitive,2023-09-15,2028-08-31,,,https://www.eandi.org/contract-navigator,,active
1184,E&I,"doc2E-file, Inc.","DOC2E-FILE, .",EI00472,Document Management,Document Management,Consulting,,Competitive,2024-01-15,2029-01-14,,,https://www.eandi.org/contract-navigator,,active
1185,E&I,DocFinity,DOCFINITY,EI00404,Document Management,Document Management,Consulting,,Competitive,2024-03-01,2029-02-28,,,https://www.eandi.org/contract-navigator,,active
1186,E&I,Docufree,DOCUFREE,EI00405,Document Management,Document Management,Consulting,,Competitive,2023-12-15,2028-12-14,,,https://www.eandi.org/contract-navigator,,active
1187,E&I,"Drivestream, Inc.","DRIVESTREAM, .",EI00214,ERP Implementation Services,ERP Implementation Services,Professional Services,,Competitive,2022-11-01,2027-10-31,,,https://www.eandi.org/contract-navigator,,active
1188,E&I,Electronic Risks Consultants,ELECTRONIC RISKS CONSULTANTS,EI00294,Equipment Maintenance Management Program,Equipment Maintenance Management Program,Facilities,,Competitive,2023-06-01,2028-05-31,,,https://www.eandi.org/contract-navigator,,active
1189,E&I,ENA Services,ENA SERVICES,EI00083,Hosted Cloud Telecom & Web Conferencing Services,Hosted Cloud Telecom & Web Conferencing Services,IT,,Competitive,2021-06-01,2026-05-31,,,https://www.eandi.org/contract-navigator,,active
1190,E&I,"Enterprise Fleet Management, Inc.","ENTERPRISE FLEET MANAGEMENT, .",CNR01399,Fleet Leasing Services,Fleet Leasing Services,Transportation,,Competitive,2016-04-01,2026-12-31,,,https://www.eandi.org/contract-navigator,,active
1191,E&I,Enterprise Mobility Inc,ENTERPRISE MOBILITY,CNR01494,Vehicle Rental and Mobility Services,Vehicle Rental and Mobility Services,Transportation,,Competitive,2020-01-01,2026-12-31,,,https://www.eandi.org/contract-navigator,,active
1192,E&I,"EqualLevel, Sponsored by E&I","EQUALLEVEL, SPONSORED BY E&I",EI00111,eMarketplace,eMarketplace,General Services,,Negotiation,2021-06-01,2026-05-31,,,https://www.eandi.org/contract-navigator,,active
1193,E&I,eShipGlobal,ESHIPGLOBAL,CNR01497,Inbound and Outbound Small Package Freight Management Services,Inbound and Outbound Small Package Freight Management Services,Consulting,,Competitive,2020-02-01,2030-01-31,,,https://www.eandi.org/contract-navigator,,active
1194,E&I,Falcon,FALCON,EI00149,"Wall Acoustic Panels, and Other Related Products & Services","Wall Acoustic Panels, and Other Related Products & Services",Professional Services,,Competitive,2021-12-01,2026-11-30,,,https://www.eandi.org/contract-navigator,,active
1195,E&I,Ferguson,FERGUSON,EI00216,"Plumbing Equipment Supplies, and Mechanical Plumbing Supplies","Plumbing Equipment Supplies, and Mechanical Plumbing Supplies",Facilities,,Competitive,2022-12-01,2027-11-30,,,https://www.eandi.org/contract-navigator,,active
1196,E&I,Ferrilli,FERRILLI,CR001481,Constituent Relationship Management (CRM) Platform & Related Services,Constituent Relationship Management (CRM) Platform & Related Services,Consulting,,Competitive,2025-08-15,2030-08-14,,,https://www.eandi.org/contract-navigator,,active
1197,E&I,FieldTurf,FIELDTURF,CNR01447,"Turf Surfaces – Synthetic, Natural, Installation and Services","Turf Surfaces – Synthetic, Natural, Installation and Services",Professional Services,,Competitive,2017-12-01,2027-11-30,,,https://www.eandi.org/contract-navigator,,active
1198,E&I,Filtration Concepts (Regional),FILTRATION CONCEPTS (REGIONAL),CNR01464,HVAC Filters and Services,HVAC Filters and Services,Facilities,,Competitive,2018-07-01,2028-06-30,,,https://www.eandi.org/contract-navigator,,active
1199,E&I,First Onsite,FIRST ONSITE,EI00219,"Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services","Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services",Professional Services,,Competitive,2022-10-01,2027-09-30,,,https://www.eandi.org/contract-navigator,,active
1200,E&I,ForeFront Power,FOREFRONT POWER,EI00446,EV Charging Infrastructure & Services,EV Charging Infrastructure & Services,Professional Services,,Competitive,2024-02-15,2028-12-31,,,https://www.eandi.org/contract-navigator,,active
1201,E&I,Fortinet,FORTINET,EI00459,Cybersecurity Incident Detection & Response Solutions,Cybersecurity Incident Detection & Response Solutions,IT,,Competitive,2025-05-01,2030-04-30,,,https://www.eandi.org/contract-navigator,,active
1202,E&I,GenVault Transport Services,GENVAULT TRANSPORT SERVICES,CR001324,"Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)","Cold Chain Logistics (Courier Services, 3rd Party Packaging, PI CryoAsset & Lab Relocation)",Professional Services,,Competitive,2025-03-01,2028-02-29,,,https://www.eandi.org/contract-navigator,,active
1203,E&I,"Ghent Manufacturing, Inc.","GHENT MANUFACTURING, .",EI00237,Visual Display Products & Equipment,Visual Display Products & Equipment,Equipment,,Competitive,2022-10-15,2027-10-14,,,https://www.eandi.org/contract-navigator,,active
1204,E&I,Gilbane Building Company,GILBANE BUILDING,CNR01417,Building and Construction Management Services – Owner Agent,Building and Construction Management Services – Owner Agent,Facilities,,Competitive,2016-09-01,2026-08-31,,,https://www.eandi.org/contract-navigator,,active
1205,E&I,Gilbane Building Company (CMAR),GILBANE BUILDING (CMAR),CNR01471,Construction Management at Risk (CMAR),Construction Management at Risk (CMAR),Consulting,,Competitive,2018-11-01,2028-10-31,,,https://www.eandi.org/contract-navigator,,active
1206,E&I,"Gilbane Reconstruction Services, LLC","GILBANE RECONSTRUCTION SERVICES,",EI00218,"Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services","Disaster Recovery, Restoration, Remediation, Landscape Recovery, and Other Related Prods. & Services",Professional Services,,Competitive,2022-12-01,2026-09-30,,,https://www.eandi.org/contract-navigator,,active
1207,E&I,Global Furniture Group,GLOBAL FURNITURE GROUP,EI00239,General Furniture Solutions,General Furniture Solutions,Furniture,,Competitive,2023-01-01,2028-12-31,,,https://www.eandi.org/contract-navigator,,active
1208,E&I,Gordian,GORDIAN,CR001342,Facilities Intelligence Solutions,Facilities Intelligence Solutions,Facilities,,Competitive,2025-02-15,2030-02-14,,,https://www.eandi.org/contract-navigator,,active
1209,E&I,GoTo Communications,GOTO COMMUNICATIONS,CR001193,Contact Center Solutions (CCaaS),Contact Center Solutions (CCaaS),Technology Solutions,,Competitive,2024-12-01,2029-11-30,,,https://www.eandi.org/contract-navigator,,active
1210,E&I,GovDeals,GOVDEALS,EI00094,Asset Management and Surplus Liquidation,Asset Management and Surplus Liquidation,Consulting,,Negotiation,2021-07-01,2029-06-30,,,https://www.eandi.org/contract-navigator,,active
1211,E&I,GraduationSource,GRADUATIONSOURCE,EI00306,Caps and Gowns Regalia,Caps and Gowns Regalia,General Services,,Competitive,2023-06-01,2028-05-31,,,https://www.eandi.org/contract-navigator,,active
1212,E&I,Grainger,GRAINGER,CNR01496,MRO Supplies,MRO Supplies,Office Supplies,,Competitive,2020-01-01,2029-12-31,,,https://www.eandi.org/contract-navigator,,active
1213,E&I,GRM Information Management Services,GRM INFORMATION MANAGEMENT SERVICES,EI00406,Document Management,Document Management,Consulting,,Competitive,2023-12-15,2028-12-14,,,https://www.eandi.org/contract-navigator,,active
1214,E&I,Guest Supply,GUEST SUPPLY,EI00073,"Mattresses, Hospitality Supplies, Equipment and related services","Mattresses, Hospitality Supplies, Equipment and related services",Medical,,Competitive,2021-02-01,2026-01-31,,,https://www.eandi.org/contract-navigator,,active
1215,E&I,"Hazard, Young, Attea and Associates","HAZARD, YOUNG, ATTEA AND ASSOCIATES",EI00276,Executive Search & Recruitment Services,Executive Search & Recruitment Services,Staffing,,Competitive,2023-05-15,2028-05-14,,,https://www.eandi.org/contract-navigator,,active
1216,E&I,Heartland Payment Systems,HEARTLAND PAYMENT SYSTEMS,CR001250,"Campus Commerce, Integrated Payments, & Mobile ID Management","Campus Commerce, Integrated Payments, & Mobile ID Management",Consulting,,Competitive,2024-06-01,2029-05-31,,,https://www.eandi.org/contract-navigator,,active
1217,E&I,HelioCampus,HELIOCAMPUS,EI00127,"Business Intelligence, Data Analytics & Data Warehouse Solutions","Business Intelligence, Data Analytics & Data Warehouse Solutions",IT,,LPA,2022-04-01,2026-09-23,,,https://www.eandi.org/contract-navigator,,active
1218,E&I,"Henry Schein, Inc. (Dental)","HENRY SCHEIN, . (DENTAL)",EI00075,"Dental Supplies, Equipment and Related Services","Dental Supplies, Equipment and Related Services",Medical,,Competitive,2021-06-01,2026-05-31,,,https://www.eandi.org/contract-navigator,,active
1219,E&I,Herff Jones,HERFF JONES,EI00307,Caps and Gowns Regalia,Caps and Gowns Regalia,General Services,,Competitive,2023-06-15,2028-06-14,,,https://www.eandi.org/contract-navigator,,active
1220,E&I,Hewlett-Packard Enterprise,HEWLETT-PACKARD ENTERPRISE,EI00462,On-Premise Data Storage Solutions and Services,On-Premise Data Storage Solutions and Services,IT,,Competitive,2025-05-01,2030-04-30,,,https://www.eandi.org/contract-navigator,,active
1221,E&I,Hightower,HIGHTOWER,CNR01510,Interior Design & Ergonomic Accessories,Interior Design & Ergonomic Accessories,General Services,,Competitive,2020-08-01,2030-07-31,,,https://www.eandi.org/contract-navigator,,active
1222,E&I,Hilco Streambank,HILCO STREAMBANK,EI00080,IPv4 Brokering Services,IPv4 Brokering Services,Professional Services,,Competitive,2022-02-01,2027-01-31,,,https://www.eandi.org/contract-navigator,,active
1223,E&I,HireRight,HIRERIGHT,EI00291,Background Investigations and Related Services,Background Investigations and Related Services,Professional Services,,Competitive,2023-05-01,2028-04-30,,,https://www.eandi.org/contract-navigator,,active
1224,E&I,HITT Contracting,HITT CONTRACTING,CNR01442,Job Order Contracting,Job Order Contracting,General Services,,Competitive,2017-08-01,2027-06-30,,,https://www.eandi.org/contract-navigator,,active
1225,E&I,Honeywell,HONEYWELL,CR001319,"Alarm Systems, Hardware, Services, Monitoring and Access Controls & Fire Safety Products, Equipment & Services","Alarm Systems, Hardware, Services, Monitoring and Access Controls & Fire Safety Products, Equipment & Services",IT,,Competitive,2024-10-01,2029-05-31,,,https://www.eandi.org/contract-navigator,,active
1226,E&I,HPC International,HPC INTERNATIONAL,EI00205,"Education Expense Management & Savings Program, Research & Librarian Support Services","Education Expense Management & Savings Program, Research & Librarian Support Services",Consulting,,Negotiation,2022-06-01,2028-05-31,,,https://www.eandi.org/contract-navigator,,active
1227,E&I,Humanscale,HUMANSCALE,CNR01511,Interior Design & Ergonomic Accessories,Interior Design & Ergonomic Accessories,General Services,,Competitive,2020-08-01,2030-07-31,,,https://www.eandi.org/contract-navigator,,active
1228,E&I,Huron,HURON,EI00173,General Consulting Services,General Consulting Services,Consulting,,Competitive,2022-03-01,2027-02-28,,,https://www.eandi.org/contract-navigator,,active
1229,E&I,Husch Blackwell,HUSCH BLACKWELL,EI00402,"Title IX Services [training, case management, compliance audit, athletics]","Title IX Services [training, case management, compliance audit, athletics]",Consulting,,Competitive,2024-03-01,2029-02-28,,,https://www.eandi.org/contract-navigator,,active
1230,E&I,Husqvarna,HUSQVARNA,EI00388,Facility Utility Vehicles,Facility Utility Vehicles,Transportation,,Competitive,2023-11-01,2028-10-31,,,https://www.eandi.org/contract-navigator,,active
1231,E&I,i-Pro Americas,I-PRO AMERICAS,EI00470,"Alarm Systems, Hardware, Services, Monitoring & Access Controls","Alarm Systems, Hardware, Services, Monitoring & Access Controls",IT,,Competitive,2024-06-01,2029-05-31,,,https://www.eandi.org/contract-navigator,,active
1232,E&I,ICON EV CCi,ICON EV CCI,EI00389,Facility Utility Vehicles,Facility Utility Vehicles,Transportation,,Competitive,2023-11-01,2028-10-31,,,https://www.eandi.org/contract-navigator,,active
1233,E&I,Imperial Supplies,IMPERIAL SUPPLIES,CR001227,Automotive Parts and Services,Automotive Parts and Services,Transportation,,Competitive,2024-08-01,2029-05-31,,,https://www.eandi.org/contract-navigator,,active
1234,E&I,Infojini,INFOJINI,EI00413,IT Staffing Services,IT Staffing Services,Staffing,,Competitive,2024-01-02,2027-01-02,,,https://www.eandi.org/contract-navigator,,active
1235,E&I,InfoStride,INFOSTRIDE,EI00418,IT & Temp Staffing Services,IT & Temp Staffing Services,Staffing,,Competitive,2024-01-02,2029-01-02,,,https://www.eandi.org/contract-navigator,,active
1236,E&I,Interface,INTERFACE,EI00122,Carpet/Flooring,Carpet/Flooring,General Services,,Competitive,2021-08-01,2026-06-30,,,https://www.eandi.org/contract-navigator,,active
1237,E&I,IntraEdge,INTRAEDGE,CR001483,Constituent Relationship Management (CRM) Platform & Related Services,Constituent Relationship Management (CRM) Platform & Related Services,Consulting,,Competitive,2025-08-15,2030-08-14,,,https://www.eandi.org/contract-navigator,,active
1238,E&I,Irwin Seating,IRWIN SEATING,EI00135,Fixed Seating and Telescopic Platforms,Fixed Seating and Telescopic Platforms,Furniture,,Competitive,2021-10-01,2026-09-30,,,https://www.eandi.org/contract-navigator,,active
1239,E&I,"IVCi, LLC","IVCI,",EI00048,"Audio/Video Technologies, Solutions and Services","Audio/Video Technologies, Solutions and Services",Professional Services,,Competitive,2021-02-01,2026-01-31,,,https://www.eandi.org/contract-navigator,,active
1240,E&I,JAGGAER,JAGGAER,CNR01486,Electronic Procurement System,Electronic Procurement System,General Services,,LPA,2019-06-01,2026-05-31,,,https://www.eandi.org/contract-navigator,,active
1241,E&I,Jamail & Smith Construction (Regional),JAMAIL & SMITH CONSTRUCTION (REGIONAL),CNR01443,Job Order Contracting,Job Order Contracting,General Services,,Competitive,2017-07-01,2027-06-30,,,https://www.eandi.org/contract-navigator,,active
1242,E&I,Jax Consulting,JAX CONSULTING,CR001484,Constituent Relationship Management (CRM) Platform & Related Services,Constituent Relationship Management (CRM) Platform & Related Services,Consulting,,Competitive,2025-08-15,2030-08-14,,,https://www.eandi.org/contract-navigator,,active
1243,E&I,JMI Sports,JMI SPORTS,CNR01378,Multi-Media Marketing Rights,Multi-Media Marketing Rights,General Services,,LPA,2015-07-01,2030-04-15,,,https://www.eandi.org/contract-navigator,,active
1244,E&I,Johnson Controls,JOHNSON CONTROLS,CR001320,"Fire Safety Products, Equipment & Services","Fire Safety Products, Equipment & Services",Security,,Competitive,2025-08-01,2030-07-31,,,https://www.eandi.org/contract-navigator,,active
